id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Ballarat,2009-02-28,9.7,22.0,0.8,46.0,33.0,22.0,70.0,36.0,1011.9,1011.2,6.0,8.0,13.5,21.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-01,10.5,18.9,0.0,43.0,28.0,24.0,83.0,59.0,1013.7,1013.7,7.0,8.0,11.8,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-02,10.2,26.5,0.0,46.0,31.0,19.0,66.0,22.0,1013.9,1011.1,2.0,8.0,13.2,24.7,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.602635,-0.798017,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-03,13.1,31.7,0.8,89.0,41.0,61.0,55.0,33.0,1006.6,1001.0,8.0,8.0,20.0,27.2,0.0,1.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-04,6.5,16.2,2.0,63.0,26.0,37.0,74.0,63.0,1011.4,1012.2,4.0,2.0,10.0,13.2,1.0,1.0,0.0,1.0,0.0,1.0,0.932472,0.361242,0.932472,0.361242,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-05,8.9,15.3,2.8,44.0,17.0,24.0,99.0,74.0,1015.8,1015.9,8.0,7.0,10.3,14.6,1.0,1.0,0.0,1.0,0.0,1.0,0.739009,0.673696,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-06,8.9,16.4,2.0,43.0,15.0,17.0,85.0,57.0,1016.0,1014.7,7.0,7.0,10.3,15.2,1.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.092268,0.995734,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-07,11.0,18.6,0.0,30.0,17.0,22.0,79.0,56.0,1016.0,1015.7,7.0,8.0,12.2,16.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-08,7.3,18.8,0.0,54.0,31.0,31.0,71.0,56.0,1019.4,1018.8,6.0,8.0,11.1,16.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-09,9.2,26.2,0.0,52.0,24.0,20.0,75.0,30.0,1019.7,1017.3,8.0,8.0,12.7,25.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-10,12.5,26.8,0.0,59.0,26.0,15.0,88.0,46.0,1019.3,1017.8,3.0,7.0,14.5,25.1,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,0.739009,0.673696,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-11,13.7,28.6,0.8,54.0,11.0,26.0,88.0,31.0,1020.3,1017.8,7.0,8.0,17.1,27.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.739009,-0.673696,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-12,15.3,23.0,3.0,48.0,17.0,31.0,100.0,66.0,1017.8,1016.1,8.0,2.0,16.2,22.2,1.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,-0.850217,0.526432,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-13,12.9,28.0,0.2,39.0,11.0,13.0,100.0,42.0,1016.4,1014.1,0.0,1.0,17.7,24.7,0.0,1.0,0.0,1.0,0.0,1.0,0.932472,0.361242,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-14,13.9,18.3,2.4,72.0,33.0,22.0,97.0,79.0,1010.4,1007.2,8.0,8.0,13.9,14.8,1.0,1.0,0.0,1.0,0.0,1.0,0.739009,0.673696,1.0,0.0,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-15,7.6,15.6,16.4,56.0,26.0,28.0,87.0,57.0,1011.4,1010.4,3.0,1.0,9.4,14.3,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.445738,-0.895163,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-16,9.3,16.4,1.0,46.0,24.0,24.0,99.0,73.0,1012.0,1012.7,8.0,8.0,10.2,14.6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-17,9.6,17.3,2.8,31.0,22.0,17.0,98.0,57.0,1017.4,1016.7,6.0,1.0,10.2,15.9,1.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-18,6.5,23.4,0.0,43.0,7.0,24.0,80.0,22.0,1016.0,1013.6,1.0,8.0,9.5,22.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,0.445738,0.895163,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-19,9.3,30.3,0.0,56.0,17.0,17.0,37.0,19.0,1013.6,1011.5,1.0,1.0,18.3,29.1,0.0,0.0,0.0,1.0,0.0,1.0,0.932472,0.361242,0.739009,-0.673696,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-20,11.6,29.9,0.0,52.0,19.0,24.0,73.0,26.0,1014.7,1012.7,0.0,8.0,16.1,28.7,0.0,0.0,0.0,1.0,-1.0,0.0,0.092268,0.995734,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-21,12.5,33.1,0.0,59.0,22.0,43.0,30.0,12.0,1013.3,1009.8,0.0,8.0,21.4,31.5,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-22,13.8,22.2,0.0,43.0,15.0,20.0,91.0,59.0,1012.1,1012.1,8.0,8.0,14.6,20.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.932472,0.361242,-0.850217,-0.526432,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-23,10.2,20.1,0.0,37.0,19.0,20.0,92.0,47.0,1015.8,1014.6,7.0,8.0,11.1,18.5,0.0,0.0,0.0,1.0,-1.0,0.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-24,8.7,20.6,0.0,39.0,13.0,11.0,78.0,25.0,1015.9,1015.3,3.0,1.0,12.0,20.3,0.0,1.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,-0.273663,-0.961826,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-25,11.9,23.3,5.8,28.0,6.0,9.0,100.0,60.0,1015.4,1015.1,6.0,8.0,15.7,20.2,1.0,0.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,-0.273663,0.961826,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-26,10.4,21.2,0.2,44.0,0.0,22.0,92.0,45.0,1019.7,1020.5,5.0,1.0,14.0,20.3,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,-0.673696,0.739009,-0.673696,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-27,5.3,19.7,0.0,37.0,13.0,17.0,92.0,42.0,1026.1,1024.5,2.0,8.0,8.4,18.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-28,2.2,26.4,0.0,28.0,4.0,6.0,99.0,8.0,1022.8,1020.8,0.0,8.0,8.2,25.1,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-29,5.6,27.1,0.0,44.0,6.0,20.0,58.0,17.0,1022.2,1020.8,0.0,8.0,13.7,26.6,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,-0.602635,-0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-30,11.1,23.6,0.0,50.0,33.0,19.0,81.0,45.0,1024.2,1022.1,2.0,8.0,12.9,22.9,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-03-31,8.6,27.7,0.0,46.0,22.0,15.0,64.0,30.0,1023.3,1020.6,0.0,8.0,17.1,26.4,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-01,10.9,28.6,0.0,35.0,19.0,6.0,53.0,29.0,1023.2,1020.6,0.0,8.0,18.3,26.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.850217,0.526432,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-02,11.8,28.6,0.0,50.0,20.0,30.0,60.0,36.0,1022.5,1019.1,5.0,8.0,19.0,26.6,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-03,15.7,17.6,0.0,43.0,20.0,15.0,77.0,91.0,1016.5,1016.3,7.0,8.0,15.7,13.5,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-04,5.0,14.9,4.2,33.0,9.0,17.0,95.0,53.0,1022.8,1022.6,5.0,8.0,7.9,13.6,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-05,7.3,16.4,0.0,46.0,20.0,20.0,81.0,88.0,1020.0,1018.8,8.0,8.0,11.9,12.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,0.445738,-0.895163,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-06,2.4,13.3,0.2,39.0,19.0,19.0,81.0,53.0,1025.9,1024.9,4.0,8.0,8.7,12.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-07,7.5,15.7,0.0,41.0,22.0,20.0,93.0,63.0,1029.4,1027.6,7.0,8.0,9.5,15.0,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-08,9.2,18.8,2.4,33.0,20.0,13.0,90.0,51.0,1027.7,1024.9,7.0,8.0,10.5,18.4,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-09,7.9,22.9,0.2,39.0,0.0,22.0,77.0,28.0,1023.0,1019.0,8.0,8.0,13.5,22.1,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-10,5.5,20.2,0.0,37.0,7.0,17.0,79.0,47.0,1019.7,1018.7,3.0,8.0,12.0,19.1,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-11,8.1,22.6,0.0,28.0,15.0,15.0,89.0,25.0,1023.4,1020.6,5.0,8.0,13.1,21.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.602635,-0.798017,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-12,3.7,21.8,0.0,41.0,6.0,26.0,80.0,28.0,1023.0,1021.1,0.0,8.0,14.0,20.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,0.932472,0.361242,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-13,4.2,23.9,0.0,30.0,11.0,11.0,52.0,23.0,1022.6,1018.7,2.0,8.0,16.4,23.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-14,8.4,25.2,0.0,56.0,26.0,31.0,48.0,21.0,1014.5,1010.4,1.0,8.0,17.7,24.2,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,0.739009,-0.673696,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-15,8.2,13.5,1.6,80.0,41.0,20.0,74.0,66.0,1008.0,1011.4,3.0,7.0,9.2,10.5,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-16,0.2,17.5,0.4,57.0,28.0,35.0,75.0,48.0,1012.9,1010.0,7.0,7.0,7.2,15.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-17,6.0,18.5,0.2,28.0,9.0,13.0,87.0,54.0,1017.8,1017.6,7.0,7.0,11.6,17.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,0.932472,0.361242,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-18,5.4,16.6,0.0,35.0,9.0,19.0,93.0,63.0,1023.8,1022.9,7.0,7.0,11.6,16.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-19,10.4,16.8,0.0,48.0,28.0,20.0,81.0,60.0,1025.0,1022.5,7.0,8.0,11.4,15.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-20,7.1,21.2,0.0,35.0,11.0,15.0,80.0,36.0,1023.2,1020.3,0.0,8.0,12.8,20.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-21,4.3,20.8,0.0,31.0,22.0,7.0,55.0,32.0,1024.4,1021.7,2.0,8.0,14.8,20.1,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-22,3.1,21.1,0.0,41.0,13.0,20.0,57.0,33.0,1025.0,1021.4,0.0,8.0,14.8,20.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-23,9.4,20.1,0.0,61.0,35.0,41.0,62.0,39.0,1017.2,1012.7,3.0,8.0,14.3,18.9,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-24,11.9,15.1,2.0,61.0,37.0,20.0,99.0,98.0,1002.2,998.1,8.0,8.0,12.4,14.3,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-25,7.8,15.5,3.6,74.0,24.0,44.0,100.0,73.0,1000.5,993.0,8.0,8.0,10.1,13.7,1.0,1.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,-0.982973,-0.18375,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-26,3.6,9.8,10.2,78.0,35.0,41.0,77.0,85.0,998.0,1000.9,7.0,8.0,6.4,7.8,1.0,1.0,-0.5,0.866025,-1.0,0.0,0.932472,0.361242,0.092268,-0.995734,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-27,1.2,10.1,3.4,35.0,20.0,20.0,99.0,69.0,1011.5,1010.5,7.0,7.0,4.8,9.7,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-28,3.7,10.5,4.6,35.0,11.0,17.0,92.0,60.0,1020.2,1020.6,3.0,8.0,5.7,8.7,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,0.092268,0.995734,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-29,1.7,10.0,0.0,24.0,7.0,13.0,93.0,58.0,1023.2,1021.4,8.0,8.0,5.0,9.6,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-04-30,-2.4,13.7,0.0,31.0,19.0,19.0,99.0,41.0,1022.9,1020.4,0.0,8.0,4.5,13.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-01,4.4,11.0,0.0,39.0,22.0,6.0,69.0,87.0,1023.4,1022.9,7.0,8.0,8.1,10.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-02,0.9,15.0,0.2,24.0,0.0,11.0,99.0,50.0,1028.0,1026.1,0.0,4.0,7.8,14.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,-0.982973,-0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-03,1.2,15.4,0.2,22.0,0.0,6.0,100.0,58.0,1029.6,1027.6,8.0,5.0,7.4,14.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,-0.982973,-0.18375,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-04,3.0,14.8,0.0,30.0,13.0,20.0,97.0,72.0,1031.3,1030.2,8.0,6.0,9.7,14.7,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-05,4.9,17.4,0.0,30.0,7.0,9.0,78.0,46.0,1031.7,1028.8,4.0,8.0,9.0,15.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,-0.602635,-0.798017,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-06,5.2,12.8,0.0,30.0,19.0,17.0,82.0,72.0,1029.3,1027.1,2.0,8.0,8.0,11.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-07,8.0,15.4,0.4,35.0,13.0,20.0,100.0,57.0,1028.5,1027.4,8.0,7.0,10.0,14.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.092268,0.995734,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-08,5.4,12.4,0.2,37.0,20.0,20.0,100.0,88.0,1031.3,1029.4,7.0,8.0,9.1,12.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-09,9.1,14.4,0.0,33.0,22.0,19.0,99.0,74.0,1028.6,1026.0,7.0,4.0,10.1,13.7,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-10,7.8,14.8,0.0,39.0,26.0,17.0,77.0,62.0,1026.1,1023.9,0.0,8.0,10.6,13.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-11,0.6,16.7,0.4,22.0,0.0,15.0,96.0,58.0,1025.3,1022.7,0.0,8.0,9.0,15.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,-0.982973,-0.18375,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-12,3.0,14.2,0.0,24.0,9.0,15.0,70.0,62.0,1023.4,1020.3,3.0,7.0,7.5,12.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,-0.602635,0.798017,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-13,6.7,13.3,0.6,41.0,13.0,26.0,92.0,58.0,1017.7,1014.7,8.0,8.0,9.2,13.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,0.092268,-0.995734,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-14,4.2,13.7,0.4,54.0,19.0,35.0,92.0,74.0,1013.4,1011.3,7.0,8.0,9.5,11.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-15,9.4,17.2,0.0,56.0,26.0,28.0,97.0,87.0,1010.6,1007.9,7.0,8.0,11.5,14.1,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,0.932472,0.361242,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-16,8.1,11.5,3.2,59.0,24.0,26.0,88.0,68.0,1013.3,1015.2,8.0,6.0,8.8,10.8,1.0,1.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,-0.850217,-0.526432,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-17,7.0,13.1,1.6,31.0,15.0,15.0,99.0,76.0,1022.3,1020.8,8.0,8.0,9.4,12.5,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-18,3.0,17.3,0.2,30.0,17.0,13.0,91.0,42.0,1024.3,1021.5,2.0,8.0,9.1,16.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-19,4.2,17.9,0.0,37.0,26.0,19.0,67.0,52.0,1021.6,1019.7,5.0,8.0,12.5,16.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,-0.850217,0.526432,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-20,5.7,18.9,0.0,37.0,17.0,6.0,72.0,48.0,1022.9,1021.9,5.0,1.0,13.4,17.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,-0.850217,0.526432,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-21,4.6,18.2,0.0,30.0,11.0,17.0,76.0,43.0,1025.7,1023.5,3.0,8.0,11.7,17.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,0.739009,0.673696,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-22,2.0,19.0,0.0,35.0,11.0,20.0,75.0,39.0,1025.4,1021.6,1.0,8.0,11.7,18.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,-0.850217,0.526432,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-23,8.6,18.5,0.0,63.0,30.0,28.0,60.0,53.0,1020.0,1018.1,7.0,8.0,14.1,17.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-24,13.2,17.7,0.0,63.0,33.0,31.0,68.0,57.0,1022.1,1020.0,7.0,8.0,13.7,17.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-25,12.5,13.6,0.0,52.0,31.0,30.0,70.0,99.0,1018.6,1015.5,8.0,8.0,13.4,11.8,0.0,1.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-26,4.7,14.2,10.4,26.0,4.0,17.0,86.0,61.0,1022.0,1020.6,5.0,6.0,8.4,13.4,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,0.092268,0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-27,4.0,11.8,0.4,26.0,7.0,11.0,69.0,81.0,1023.3,1021.9,8.0,8.0,7.7,10.7,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Ballarat,2009-05-28,5.9,11.3,0.8,41.0,17.0,22.0,93.0,67.0,1025.7,1025.0,6.0,8.0,7.4,10.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
